METER_ID,OBJECTID,Meter_Styl,Type,Sub_Base,Max_Hours,Rate_Per_H,Rate_Per_D,Hours_Oper,Sign_Type,Notes,Duplex,LegacyID,Location,FacilityID,Rotation,GlobalID
9M46,142,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,9-M,9M46,270,{CE2879DF-D7B2-47F4-A2F6-9B668BB926A5}
9M45,143,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,9-M,9M45,270,{DC3C9314-1284-4F8E-89A6-C49F3EEFF4A9}
9M44,144,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,9-M,9M44,270,{11FB8A88-6CA7-42A2-BDEA-3735B51B9B6C}
9M43,145,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,9-M,9M43,270,{D4FD22B1-C938-42BB-80A6-7DBA15C64451}
9M42,146,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,9-M,9M42,270,{AEE0AB47-1D8D-4E2E-B179-2B1453038E22}
9M41,147,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,9-M,9M41,270,{A69BADE7-3560-4761-B187-A0F5E03A35E1}
9M40,148,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,9-M,9M40,270,{9A4CDC80-2B11-4F25-85EF-2FAA9CEBC9ED}
9M39,149,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,9-M,9M39,270,{45159ECA-88F4-4DEF-B26F-18A94CE14CCD}
9M38,150,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,9-M,9M38,270,{BCF97C3C-A457-465D-B8F6-54E685FF946C}
9M37,151,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,9-M,9M37,270,{03563282-3670-4FBA-B2ED-2C6A376268A2}
9M36,152,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,NP RT,STOVE PIPE,,1,9-M,9M36,270,{640EB68A-7441-4AFA-AC0D-70B8FD4BA906}
10P86,153,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P86,90,{754B7AE6-FD3C-454F-B2EC-44ED5801BCB7}
10P85,154,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P85,90,{7A0DD470-1654-4628-A47E-1533EBD69CF9}
10P84,155,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P84,90,{51DD2322-A181-4D81-92B6-B7985A36A18C}
10P83,156,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P83,90,{4212901D-23CF-4AE2-8FE2-CB6BC33E6D6B}
10P82,157,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P82,90,{57218BF8-29D8-4F6D-90C8-BE70D110838B}
10P81,158,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P81,90,{715F0FEE-4A73-42A2-BCD7-BB1D9DAA85D4}
10P80,159,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P80,90,{E750F53E-3D6D-42A9-98DE-93D45A71C196}
10P79,160,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P79,90,{E4C258B7-E340-48A5-B18F-1F48AA4B6595}
10P78,161,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P78,90,{94561B4E-9FEF-421A-AB3C-BE83275B2EAB}
10P77,162,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P77,90,{9CF187CB-283C-46B2-AE3F-B51426AAD265}
10P76,163,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P76,90,{9CA87161-4A45-4F18-A615-619A96879929}
10P87,164,VIP,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-O,10P87,90,{7B471DFF-22BB-4544-9F5F-E9B89AA3596F}
11P84,165,VIP,Electronic,Brick,4 hours,.50 per hour,10.00,8:30 - 5:00,,,,1,11-P,11P84,90,{88177EA5-7C0C-420F-ACFE-E6CAABBCE5F3}
11P85,166,VIP,Electronic,Brick,4 hours,.50 per hour,10.00,8:30 - 5:00,,,,1,11-P,11P85,90,{C37522BF-10F7-48BB-8886-3392C0715DF3}
11P86,167,VIP,Electronic,Brick,4 hours,.50 per hour,10.00,8:30 - 5:00,,,,1,11-P,11P86,90,{AC996455-0A9F-4878-8EDF-A95979B84266}
11P87,168,VIP,Electronic,Brick,4 hours,.50 per hour,10.00,8:30 - 5:00,,,,1,11-P,11P87,90,{E830D1B6-1807-4DC5-BC3C-D4CA47F24382}
11P88,169,VIP,Electronic,Brick,4 hours,.50 per hour,10.00,8:30 - 5:00,,,,1,11-P,11P88,90,{396E3615-62D8-4DE0-A012-F1D5F2211CFF}
12P86,170,Tallboy,Electronic,Brick,4 hours,.50 per hour,10.00,8:30 - 5:00,,,,1,12-P,12P86,90,{3A44D903-93E9-44AA-AE46-B31DB4BD1F6A}
12P87,171,Tallboy,Electronic,Brick,4 hours,.50 per hour,10.00,8:30 - 5:00,,,,1,12-P,12P87,90,{9E620AAB-8629-46C8-8A75-E1C0C2C5010E}
13P85,172,Tallboy,Electronic,Concrete Sidewalk,4 hours,.50 per hour,10.00,8:30 - 5:00,,,,2,13-P,13P85,90,{32344BE7-901A-4C6E-B74D-A28C54B76EC9}
13P86,173,Tallboy,Electronic,Concrete Sidewalk,4 hours,.50 per hour,10.00,8:30 - 5:00,,,,2,13-P,13P86,90,{B07AF288-2BCE-4E05-B5AD-AFA7437D9051}
15P77,174,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking LT,,Stove Pipe,3,15-P,15P77,90,{D937A5CA-C012-49C9-B76B-795649D0FE6E}
15P78,175,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-P,15P78,90,{9EEF088B-CF6E-4A50-906D-596AEA76F6E1}
15P79,176,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-P,15P79,90,{DCEDF156-2943-4549-8B08-B9A72A5DB126}
15P80,177,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-P,15P80,90,{F0CD48FC-9629-4498-AE06-BF48E7AE5100}
15P81,178,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-P,15P81,90,{EA81C1FF-5A97-4826-B2DC-18AF6AD6E0AA}
15P82,179,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-P,15P82,90,{8C146762-6494-469F-8EF9-0ED29CAF23E9}
15P83,180,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-P,15P83,90,{A3AAC7CD-34DE-4693-9C2C-F25242B9F7B1}
15P84,181,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,3,15-P,15P84,90,{84E84469-4251-421F-AA24-B37F759B77CE}
17P87,182,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,4,17-P,17P87,90,{BC454067-4D16-4012-BCE6-7C4D01E23292}
17P88,183,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,4,17-P,17P88,90,{862BCCE3-A1E6-4405-B8BA-32FB09C224E5}
17P89,184,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,4,17-P,17P89,90,{7D91971C-B405-4896-A856-F023CE9DC2A2}
17P90,185,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,4,17-P,17P90,90,{7344EFC3-1C75-43CC-AEB3-373EE3ED44B4}
17P91,186,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,4,17-P,17P91,90,{85CD2E26-C2A4-4237-8832-37B8C094ACEE}
17P92,187,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,4,17-P,17P92,90,{52E25E7C-86FC-4B77-8F62-72C49A078324}
17P93,188,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,4,17-P,17P93,90,{643E9C96-92A7-4861-A092-0A17A9B2F409}
17P94,189,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,4,17-P,17P94,90,{216AB340-6A2A-41B6-B167-AEC031CB76C3}
13N26,190,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-N,13N26,270,{D6CA5951-BF65-4F49-B515-D0EDB51E9D8F}
13N27,191,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking RT,,,2,13-N,13N27,270,{747FFADF-BEBE-476D-8A48-CC412AD10F63}
13N28,192,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-N,13N28,270,{CC1BF72D-72BA-47E5-9394-94522931B84F}
13N29,193,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-N,13N29,270,{C586C5F8-4D2E-4B83-B753-F73018DAA973}
13O01,194,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-O,13O01,180,{B70CE679-CD6F-4848-805A-D71D74902DEE}
13O07,195,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-O,13O07,180,{A6C5E23D-6367-4507-ACB8-B9FA95DE8470}
13O08,196,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-O,13O08,180,{9111CA0A-B98E-4F43-917E-C3B83530AD4D}
10N28,197,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-N,10N28,270,{4402BDE2-D8A3-474B-966B-23E5F23EC372}
10N29,198,VIP,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,10-N,10N29,270,{5DD478B3-494B-48CD-8B54-C7C7899CEEEB}
11M38,199,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,11-M,11N38,270,{F4FCD487-7A8A-4766-8DD8-3490EDF3B0C8}
11M39,200,VIP,Electronic,Brick,10 hours,.25 per hour,5.00,8:30 - 5:00,,,,1,11-M,11N39,270,{9DBB1801-BE59-4E2D-B01C-18E13CC90462}
11N80,201,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,11-N,11N80,90,{C737BEBA-9C69-469F-A424-2C36A07D62F1}
11N81,202,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,11-N,11N81,90,{8B7ECC8B-016D-4759-B956-30526D860E73}
11N82,203,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,11-N,11N82,90,{B1EED36A-3F1F-4C25-9E8B-9EEAECEF77FA}
11N88,204,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,11-N,11N88,90,{1AC6ACCB-00A2-4A37-8B10-75BCDDB6F369}
12K29,205,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K29,270,{BCF19A60-33D2-46C3-86AF-2E7539E9F9B9}
13M34,206,Tallboy,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-M,13M34,270,{849D0C58-F3C4-4C8D-8B31-1BB53518DCD2}
13M33,207,Tallboy,Electronic,Brick,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-M,13M33,270,{2824BC92-066A-4C0B-AB04-095F75F30508}
13L34,208,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L34,270,{FEDEEA19-FEE0-4891-922C-5791D1852A52}
13L35,209,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L35,270,{49B46F10-CA86-4462-8C4F-224205F3486D}
13L36,210,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L36,270,{E52E20A4-8D21-4306-861A-DD8B94FA2806}
13L39,211,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L39,270,{1CCE6456-2C08-43DA-9346-7360FC8F2A5A}
13L40,212,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L40,270,{06BEA5BA-50AE-4C75-9D1E-07DD5C65551E}
13L41,213,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L41,270,{B88B8FB1-50AB-468D-88E5-9A14542AA78A}
13L42,214,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L42,270,{C08C0A8C-8F3B-42CA-AE74-C318484001F5}
13L43,215,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L43,270,{07794A07-F7CC-4856-8C5E-C1AC2C0507C2}
13L44,216,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L44,270,{F16D2BA9-AE01-4960-8B69-A097ACE5FABB}
13L45,217,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L45,270,{7E245952-DDEA-44B5-8E62-F93D65F3D98E}
13L46,218,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L46,270,{342524CC-54B8-487B-B647-E93D6323A4AF}
13L47,219,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L47,270,{ADFCF1B7-79DD-4071-BBB1-6BF1AC88ACBA}
13L48,220,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-L,13L48,270,{5B87BD39-CE41-4F8B-80B1-00B41662EFB5}
13L49,221,,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,Compact Only,,,2,13-L,13L49,270,{AAE8D04D-92C5-4CBE-9052-FAA4E66817E1}
12L45,222,VIP,Electronic,,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L45,270,{84BB4127-18AA-48B4-BB8F-0EDE10424FFF}
12L38,223,VIP,Electronic,,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L38,270,{59AEF590-14F7-474F-BAF0-3DD93A9AA2EC}
12L39,224,VIP,Electronic,,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-L,12L39,270,{3E2329BE-D257-4A46-AE00-F5BFEC2EA982}
11J58,225,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street sweep friday,,1,11-J,11J58,0,{C3E89D47-8DD6-4C85-AF53-AB4948024BC8}
11G31,226,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Street Sweep Mon LDZ LT,Stove Pipe,1,11-G,11G31,270,{8918BA23-581F-4E92-BD0E-08818870ADF9}
11G01,227,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,11-G,11G01,180,{B4ADC0F3-FD05-4C4F-881E-A32AA1D11D5A}
11G02,228,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,11-G,11G02,180,{13E1D7AB-600E-4387-917E-2679A82B6C1F}
11G03,229,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,11-G,11G03,180,{FAB88BDD-E8B6-45AC-9CA1-1E14FC4B6E2D}
11G04,230,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,11-G,11G04,180,{04BB623F-48DA-4D51-8E44-0C9B1A6150B5}
11G05,231,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,11-G,11G05,180,{01CF986D-2BAA-4F97-A099-D80AF4F79983}
11G06,232,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,,,,1,11-G,11G06,180,{44D515C9-4264-4EB4-9C92-51D3524A83FC}
11G11,233,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,This Car,,,1,11-G,11G11,180,{45273E63-A1E8-4959-887A-57CF0C6F1EB6}
11G12,234,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,This Car,,,1,11-G,11G12,180,{E80F0762-E130-4887-A69A-185588F1D897}
11G13,235,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,This Car,,,1,11-G,11G13,180,{C7CC81C8-BCCD-49DC-8D55-459C3F502708}
11G14,236,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,This Car,,,1,11-G,11G14,180,{D1C369FB-2A20-4D29-8CCA-E419DF00DF2A}
11G15,237,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,This Car,,,1,11-G,11G15,180,{29C13695-778B-47D8-8100-EA404EEE4D98}
11G16,238,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,This Car,,,1,11-G,11G16,180,{A0AE8EB7-CDF2-4B93-AD9A-7544D2FD6B2D}
11G17,239,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,This Car,,,1,11-G,11G17,180,{1BE2B59F-C718-4BF6-B1A4-AB94348BE602}
11G18,240,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,This Car,,,1,11-G,11G18,180,{08429137-42B2-41DC-90B7-558069CCE131}
13J81,241,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:00 - 5:00,,,,2,13-J,13J81,90,{6F246AAA-1D72-4749-910B-268C1E20BA76}
13J82,242,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:00 - 5:00,,,,2,13-J,13J82,90,{4672B49A-B68F-4930-A562-84D1E1A65650}
13J83,243,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:00 - 5:00,,,,2,13-J,13J83,90,{6C9F960C-3C8B-4C6E-994A-ACBD09DDAE74}
13J84,244,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:00 - 5:00,,,,2,13-J,13J84,90,{04AB1DB6-75AA-4575-9A7C-F8BB217BEDF8}
13J85,245,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:00 - 5:00,,,,2,13-J,13J85,90,{65D23F6B-70C5-4525-BEC3-580D264AF0D8}
13J86,246,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:00 - 5:00,,,,2,13-J,13J86,90,{1B0F7EF3-1502-46F9-AA8E-6A32B29C44BB}
13J87,247,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:00 - 5:00,,,,2,13-J,13J87,90,{3E528D2F-AAF2-48AD-9BBF-1EDD2C189455}
13J88,248,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:00 - 5:00,,,,2,13-J,13J88,90,{F73F4B14-B633-4535-A935-3D74B86ABA06}
13J89,249,VIP,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:00 - 5:00,,,,2,13-J,13J89,90,{BBE9CEC7-70BE-457B-A7C5-4CDD91013F83}
12J91,250,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Friday Sweep,,1,12-J,12J91,90,{1B96ADF7-4E99-4D33-A90D-AEAF307ACEA9}
12J92,251,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Friday Sweep,,1,12-J,12J92,90,{711D35E7-B5D0-4223-9593-3093D28DC15D}
12J93,252,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Friday Sweep,,1,12-J,12J93,90,{78A833FC-F8A5-4AB8-A9F1-662F5F59C7F7}
12J94,253,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,Friday Sweep,,1,12-J,12J94,90,{CA491392-24EA-433C-ADAB-ADDBEBDF61C4}
12K02,254,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K02,180,{94116DD4-F93C-4FB6-8278-309EFBF969CD}
12K10,255,Tallboy,Electronic,Concrete Sidewalk,3 hours,.75 per hour,10.00,8:30 - 5:00,No Parking,,,1,12-K,12K10,180,{88B1B434-E78B-41C9-AC94-3DF70CB82F8C}
13N52,256,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-N,13N52,0,{D61D29B3-F28E-45EA-A90F-F3E66CC585A3}
13N53,257,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-N,13N53,0,{D8D2B531-024A-4786-A95C-D08E57D009E0}
13N54,258,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-N,13N54,0,{B91FA120-8D99-4AB3-97A4-E7B4BDE2BF5C}
13N55,259,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 4:00,No Parking,7:00 - 8:30AM 4-6PM,,2,13-N,13N55,0,{EA1477C2-497D-4CE3-BB0D-C6061E28FE99}
13N56,260,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,7:00 - 8:30AM 4-6PM,,2,13-N,13N56,0,{40E5CFA5-FCC1-4E24-8ECF-8581428F85EC}
13N57,261,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,7:00 - 8:30AM 4-6PM,,2,13-N,13N57,0,{C7C966F2-0253-414B-8C45-1DA655341F05}
13N58,262,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,7:00 - 8:30AM 4-6PM,,2,13-N,13N58,0,{7406A91A-BBA7-49D0-BFC6-4954FD72A551}
13N59,263,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,7:00 - 8:30AM 4-6PM,,2,13-N,13N59,0,{DD93DCB7-B87E-4A66-A0DB-6DCF07F038A7}
13N60,264,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,No Parking,7:00 - 8:30AM 4-6PM,,2,13-N,13N60,0,{B0B4BCC9-AC4E-481D-A6E8-9A69E3B5F9A8}
12N51,265,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-N,12N51,0,{677997AE-050F-4B1C-A193-F47C1F78FADE}
12N52,266,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-N,12N52,0,{27D1D2A2-AD3B-4705-880C-8D4FF8E4DB7C}
12N53,267,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-N,12N53,0,{0551AA06-328A-4413-9144-0B789092DA84}
12N54,268,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-N,12N54,0,{617E15F7-D938-43B9-9177-9F3CC60C005D}
12N55,269,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-N,12N55,0,{723BD067-C002-402F-A1A3-2907DD322899}
12N56,270,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-N,12N56,0,{0097C2EE-5E30-41DE-8B44-16B6FCBEF76B}
12N57,271,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-N,12N57,0,{FF129FEC-CAB2-4E84-B3A7-0E21353E8F09}
12N58,272,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-N,12N58,0,{5C3CCD38-7023-4FCD-A49A-B8772F912928}
12N59,273,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-N,12N59,0,{D49B0B60-F9FF-4AD5-BC47-5C474A448930}
12N60,274,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,1,12-N,12N60,0,{5F6B0EBE-F678-4ACC-9811-4E59B2AE500A}
13N10,275,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-N,13N10,180,{0B33FFDA-11C7-4849-87B9-FDA468178FB0}
13N09,276,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-N,13N09,180,{EC9C7326-4F5A-425F-912A-8BC3F5AF85C3}
13N08,277,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-N,13N08,180,{74B56E4E-6D63-4C36-9E28-1FA6CD199AA0}
13N07,278,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-N,13N07,180,{22B69EDF-6C2B-4AFF-8056-4A6BC657C807}
13K84,279,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-K,13K84,90,{7E3DD036-A98F-400A-9A3F-7B67824638AA}
13K91,280,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-K,13K91,90,{75B64122-6660-44D6-BE70-65ACA9D48BD9}
13K92,281,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-K,13K92,90,{0B85105B-F946-4B37-8101-3B52977A77A6}
13K93,282,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.00 per hour,10.00,8:30 - 5:00,,,,2,13-K,13K93,90,{9DBD2136-8BFC-41CE-ABCE-9BC5F4813884}
