OBJECTID,METER_ID,Meter_Styl,Type,Sub_Base,Max_Hours,Rate_Per_H,Rate_Per_D,Hours_Oper,Sign_Type,Notes,Duplex,LegacyID,Location,FacilityID,Rotation,GlobalID,XCOORD,YCOORD
587,34M87,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,34-M,34M87,90,{C4B2348D-673F-4E71-8860-F00C0BD7A1A7},-95.963323,41.257817
588,34M88,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,34-M,34M88,90,{722C6C66-7111-424A-81D6-DA9D0166CECD},-95.96324,41.257812
589,34M89,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,34-M,34M89,90,{1685C855-DD29-4704-9D4D-F1EF02E7BE22},-95.963225,41.257812
590,33M76,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,33-M,33M76,90,{375E13FE-D96E-42B1-A62A-2FF0E30B9E7D},-95.96262,41.257811
591,33M77,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,33-M,33M77,90,{D0EFEDE5-C83E-4469-B325-8AEAA55D4E54},-95.962606,41.257813
592,33M78,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,33-M,33M78,90,{68E8070A-9DBF-479F-A741-0A887895387C},-95.962531,41.257814
593,33M79,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,33-M,33M79,90,{DD9CB6C7-F3AF-4AA5-BBB5-25593D4177FE},-95.962517,41.257812
594,33M80,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,33-M,33M80,90,{3C11A94D-98F0-44B9-81A7-24823F67D8CD},-95.962455,41.257814
595,33M81,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,33-M,33M81,90,{75ABEED0-5374-46BE-9743-76D89C0EAD6D},-95.962117,41.257807
596,33M82,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,33-M,33M82,90,{DC42619E-D7BB-4418-8A69-D974DDDEFBAD},-95.962102,41.257807
597,33M83,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,33-M,33M83,90,{5C174012-621D-431F-99AD-B8BE53DFED33},-95.962024,41.257811
598,33M84,Tallboy,Electronic,Concrete Sidewalk,2 hours,1.25 per hour,10,8:30 - 5:00,,,,7,33-M,33M84,90,{D117D696-E202-43E0-BFD6-E2417575EC12},-95.962012,41.257811
